Genome ID,Genome Name,Antibiotic,Resistant Phenotype,AMR_Label
573.15592,Klebsiella pneumoniae strain MSB1_8A,meropenem,Susceptible,0
573.26202,Klebsiella pneumoniae strain 5012STDY7312670,meropenem,Susceptible,0
573.14397,Klebsiella pneumoniae KPN786ec,meropenem,Susceptible,0
573.13393,Klebsiella pneumoniae KPN1451ec,meropenem,Susceptible,0
573.13464,Klebsiella pneumoniae KPN1533ec,meropenem,Susceptible,0
573.13815,Klebsiella pneumoniae KPN1981ec,meropenem,Susceptible,0
573.13724,Klebsiella pneumoniae KPN1861ec,meropenem,Susceptible,0
573.14202,Klebsiella pneumoniae KPN513ec,meropenem,Susceptible,0
573.12898,Klebsiella pneumoniae 3216,meropenem,Susceptible,0
573.24386,Klebsiella pneumoniae strain MUGSI_272,meropenem,Susceptible,0
72407.527,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760,meropenem,Susceptible,0
573.13352,Klebsiella pneumoniae KPN1409ec,meropenem,Susceptible,0
573.14219,Klebsiella pneumoniae KPN535ec,meropenem,Susceptible,0
573.14227,Klebsiella pneumoniae KPN546ec,meropenem,Susceptible,0
573.13845,Klebsiella pneumoniae KPN2015ec,meropenem,Susceptible,0
573.12972,Klebsiella pneumoniae 3244,meropenem,Susceptible,0
573.26139,Klebsiella pneumoniae strain 5012STDY7312755,meropenem,Susceptible,0
573.14029,Klebsiella pneumoniae KPN292ec,meropenem,Susceptible,0
573.13467,Klebsiella pneumoniae KPN1536ec,meropenem,Susceptible,0
573.12878,Klebsiella pneumoniae 3262,meropenem,Susceptible,0
573.13297,Klebsiella pneumoniae KPN1336ec,meropenem,Susceptible,0
573.13545,Klebsiella pneumoniae KPN1629ec,meropenem,Susceptible,0
573.13735,Klebsiella pneumoniae KPN1871ec,meropenem,Susceptible,0
573.26206,Klebsiella pneumoniae strain 5012STDY7312673,meropenem,Susceptible,0
573.14127,Klebsiella pneumoniae KPN406ec,meropenem,Susceptible,0
573.13489,Klebsiella pneumoniae KPN1560ec,meropenem,Susceptible,0
573.13422,Klebsiella pneumoniae KPN1485ec,meropenem,Susceptible,0
573.13386,Klebsiella pneumoniae KPN1445ec,meropenem,Susceptible,0
573.13969,Klebsiella pneumoniae KPN222ec,meropenem,Susceptible,0
573.13368,Klebsiella pneumoniae KPN1427ec,meropenem,Susceptible,0
573.1559,Klebsiella pneumoniae strain KSB2_5D,meropenem,Susceptible,0
573.13232,Klebsiella pneumoniae KPN1252ec,meropenem,Susceptible,0
573.12863,Klebsiella pneumoniae 105,meropenem,Susceptible,0
573.1552,Klebsiella pneumoniae strain INF074,meropenem,Susceptible,0
573.1356,Klebsiella pneumoniae KPN1651ec,meropenem,Susceptible,0
573.15533,Klebsiella pneumoniae strain INF330,meropenem,Susceptible,0
573.14468,Klebsiella pneumoniae KPN888ec,meropenem,Susceptible,0
573.13968,Klebsiella pneumoniae KPN221ec,meropenem,Susceptible,0
573.13085,Klebsiella pneumoniae KPN1071ec,meropenem,Susceptible,0
573.13263,Klebsiella pneumoniae KPN1284ec,meropenem,Susceptible,0
573.46111,Klebsiella pneumoniae KSB2_10A,meropenem,Susceptible,0
573.14045,Klebsiella pneumoniae KPN310ec,meropenem,Susceptible,0
573.1395,Klebsiella pneumoniae KPN2158ec,meropenem,Susceptible,0
573.14337,Klebsiella pneumoniae KPN711ec,meropenem,Susceptible,0
573.26213,Klebsiella pneumoniae strain 5012STDY7312676,meropenem,Susceptible,0
573.13282,Klebsiella pneumoniae KPN1321ec,meropenem,Susceptible,0
573.12988,Klebsiella pneumoniae 3312,meropenem,Susceptible,0
573.26292,Klebsiella pneumoniae strain 5012STDY7626409,meropenem,Susceptible,0
573.13471,Klebsiella pneumoniae KPN1542ec,meropenem,Susceptible,0
573.5807,Klebsiella pneumoniae strain PB129,meropenem,Susceptible,0
573.13407,Klebsiella pneumoniae KPN146ec,meropenem,Susceptible,0
573.26171,Klebsiella pneumoniae strain 5012STDY7312615,meropenem,Susceptible,0
573.13376,Klebsiella pneumoniae KPN1434ec,meropenem,Susceptible,0
573.67327,Klebsiella pneumoniae ERR7221337,meropenem,Susceptible,0
573.26226,Klebsiella pneumoniae strain 5012STDY7312688,meropenem,Susceptible,0
573.5815,Klebsiella pneumoniae strain PB38,meropenem,Susceptible,0
573.46088,Klebsiella pneumoniae KSB1_10A,meropenem,Susceptible,0
573.14323,Klebsiella pneumoniae KPN694ec,meropenem,Susceptible,0
573.15531,Klebsiella pneumoniae strain INF220,meropenem,Susceptible,0
573.12909,Klebsiella pneumoniae 3317,meropenem,Susceptible,0
573.12934,Klebsiella pneumoniae 9,meropenem,Susceptible,0
573.5722,Klebsiella pneumoniae strain W2-13-ERG11,meropenem,Susceptible,0
573.1328,Klebsiella pneumoniae KPN1317ec,meropenem,Susceptible,0
573.26138,Klebsiella pneumoniae strain 5012STDY7312754,meropenem,Susceptible,0
573.13708,Klebsiella pneumoniae KPN1845ec,meropenem,Susceptible,0
573.46102,Klebsiella pneumoniae KSB1_8E,meropenem,Susceptible,0
573.15521,Klebsiella pneumoniae strain INF168,meropenem,Susceptible,0
72407.542,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864777,meropenem,Susceptible,0
573.14171,Klebsiella pneumoniae KPN460ec,meropenem,Susceptible,0
72407.481,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864832,meropenem,Susceptible,0
573.5687,Klebsiella pneumoniae strain PB291,meropenem,Susceptible,0
573.13809,Klebsiella pneumoniae KPN1973ec,meropenem,Susceptible,0
573.14359,Klebsiella pneumoniae KPN736ec,meropenem,Susceptible,0
573.15376,Klebsiella pneumoniae strain INF274,meropenem,Susceptible,0
573.15572,Klebsiella pneumoniae strain KSB2_4A,meropenem,Susceptible,0
573.26262,Klebsiella pneumoniae strain 5012STDY7626380,meropenem,Susceptible,0
573.13272,Klebsiella pneumoniae KPN1307ec,meropenem,Susceptible,0
573.13264,Klebsiella pneumoniae KPN1285ec,meropenem,Susceptible,0
573.13598,Klebsiella pneumoniae KPN1695ec,meropenem,Susceptible,0
573.1398,Klebsiella pneumoniae KPN235ec,meropenem,Susceptible,0
573.13165,Klebsiella pneumoniae KPN1170ec,meropenem,Susceptible,0
573.1346,Klebsiella pneumoniae KPN1529ec,meropenem,Susceptible,0
573.13416,Klebsiella pneumoniae KPN1477ec,meropenem,Susceptible,0
573.24279,Klebsiella pneumoniae strain 308,meropenem,Susceptible,0
573.46065,Klebsiella pneumoniae INF261,meropenem,Susceptible,0
573.14207,Klebsiella pneumoniae KPN521ec,meropenem,Susceptible,0
573.13301,Klebsiella pneumoniae KPN1340ec,meropenem,Susceptible,0
573.14346,Klebsiella pneumoniae KPN720ec,meropenem,Susceptible,0
573.1561,Klebsiella pneumoniae strain INF333,meropenem,Susceptible,0
573.26174,Klebsiella pneumoniae strain 5012STDY7312609,meropenem,Susceptible,0
573.13495,Klebsiella pneumoniae KPN1567ec,meropenem,Susceptible,0
573.13311,Klebsiella pneumoniae KPN1350ec,meropenem,Susceptible,0
573.1423,Klebsiella pneumoniae KPN552ec,meropenem,Susceptible,0
573.6728,Klebsiella pneumoniae ERR7221271,meropenem,Susceptible,0
573.12901,Klebsiella pneumoniae 39,meropenem,Susceptible,0
573.12978,Klebsiella pneumoniae 82,meropenem,Susceptible,0
573.14055,Klebsiella pneumoniae KPN321ec,meropenem,Susceptible,0
573.15594,Klebsiella pneumoniae strain INF293,meropenem,Susceptible,0
573.13995,Klebsiella pneumoniae KPN256ec,meropenem,Susceptible,0
573.26147,Klebsiella pneumoniae strain 5012STDY7312594,meropenem,Susceptible,0
573.15516,Klebsiella pneumoniae strain INF070,meropenem,Susceptible,0
573.15607,Klebsiella pneumoniae strain KSB1_7I,meropenem,Susceptible,0
573.14515,Klebsiella pneumoniae KPN947ec,meropenem,Susceptible,0
573.13304,Klebsiella pneumoniae KPN1344ec,meropenem,Susceptible,0
573.26315,Klebsiella pneumoniae strain 5012STDY7626437,meropenem,Susceptible,0
573.14335,Klebsiella pneumoniae KPN708ec,meropenem,Susceptible,0
72407.497,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864848,meropenem,Susceptible,0
573.13802,Klebsiella pneumoniae KPN1955ec,meropenem,Susceptible,0
72407.596,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864827,meropenem,Susceptible,0
573.46096,Klebsiella pneumoniae KSB1_1D,meropenem,Susceptible,0
573.1555,Klebsiella pneumoniae strain KSB1_3E,meropenem,Susceptible,0
72407.575,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864892,meropenem,Susceptible,0
573.5701,Klebsiella pneumoniae strain PB388,meropenem,Susceptible,0
573.13727,Klebsiella pneumoniae KPN1864ec,meropenem,Susceptible,0
573.15601,Klebsiella pneumoniae strain INF326,meropenem,Susceptible,0
573.14132,Klebsiella pneumoniae KPN412ec,meropenem,Susceptible,0
573.46089,Klebsiella pneumoniae KSB1_2B,meropenem,Susceptible,0
573.1419,Klebsiella pneumoniae KPN483ec,meropenem,Susceptible,0
573.1336,Klebsiella pneumoniae KPN1417ec,meropenem,Susceptible,0
573.26209,Klebsiella pneumoniae strain 5012STDY7312675,meropenem,Susceptible,0
72407.58,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864893,meropenem,Susceptible,0
573.13851,Klebsiella pneumoniae KPN2023ec,meropenem,Susceptible,0
573.26291,Klebsiella pneumoniae strain 5012STDY7626412,meropenem,Susceptible,0
573.12993,Klebsiella pneumoniae 64,meropenem,Susceptible,0
573.13899,Klebsiella pneumoniae KPN2077ec,meropenem,Susceptible,0
573.26288,Klebsiella pneumoniae strain 5012STDY7626407,meropenem,Susceptible,0
573.261,Klebsiella pneumoniae strain 5012STDY7312702,meropenem,Susceptible,0
573.1557,Klebsiella pneumoniae strain KSB1_4J,meropenem,Susceptible,0
573.14398,Klebsiella pneumoniae KPN788ec,meropenem,Susceptible,0
573.13528,Klebsiella pneumoniae KPN1608ec,meropenem,Susceptible,0
573.13983,Klebsiella pneumoniae KPN238ec,meropenem,Susceptible,0
573.13572,Klebsiella pneumoniae KPN1666ec,meropenem,Susceptible,0
573.14473,Klebsiella pneumoniae KPN894ec,meropenem,Susceptible,0
573.15556,Klebsiella pneumoniae strain KSB1_4F,meropenem,Susceptible,0
573.13098,Klebsiella pneumoniae KPN1092ec,meropenem,Susceptible,0
573.2624,Klebsiella pneumoniae strain 5012STDY7626482,meropenem,Susceptible,0
573.14164,Klebsiella pneumoniae KPN448ec,meropenem,Susceptible,0
573.15623,Klebsiella pneumoniae strain INF304,meropenem,Susceptible,0
573.5672,Klebsiella pneumoniae strain PB366,meropenem,Susceptible,0
573.26096,Klebsiella pneumoniae strain 5012STDY7312574,meropenem,Susceptible,0
573.13275,Klebsiella pneumoniae KPN1311ec,meropenem,Susceptible,0
573.14505,Klebsiella pneumoniae KPN934ec,meropenem,Susceptible,0
573.133,Klebsiella pneumoniae KPN133ec,meropenem,Susceptible,0
573.13058,Klebsiella pneumoniae KPN1036ec,meropenem,Susceptible,0
573.24298,Klebsiella pneumoniae strain 400,meropenem,Susceptible,0
573.26131,Klebsiella pneumoniae strain 5012STDY7312748,meropenem,Susceptible,0
573.2611,Klebsiella pneumoniae strain 5012STDY7312727,meropenem,Susceptible,0
573.13904,Klebsiella pneumoniae KPN2081ec,meropenem,Susceptible,0
573.1323,Klebsiella pneumoniae KPN124ec,meropenem,Susceptible,0
573.581,Klebsiella pneumoniae strain PB39,meropenem,Susceptible,0
573.24273,Klebsiella pneumoniae strain 275,meropenem,Susceptible,0
72407.478,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864842,meropenem,Susceptible,0
573.13329,Klebsiella pneumoniae KPN1378ec,meropenem,Susceptible,0
573.13743,Klebsiella pneumoniae KPN187ec,meropenem,Susceptible,0
573.5809,Klebsiella pneumoniae strain PB270,meropenem,Susceptible,0
573.14451,Klebsiella pneumoniae KPN866ec,meropenem,Susceptible,0
573.14324,Klebsiella pneumoniae KPN695ec,meropenem,Susceptible,0
573.14366,Klebsiella pneumoniae KPN745ec,meropenem,Susceptible,0
573.14119,Klebsiella pneumoniae KPN397ec,meropenem,Susceptible,0
573.67203,Klebsiella pneumoniae ERR7221178,meropenem,Susceptible,0
573.5695,Klebsiella pneumoniae strain PB295,meropenem,Susceptible,0
573.1427,Klebsiella pneumoniae KPN599ec,meropenem,Susceptible,0
573.14261,Klebsiella pneumoniae KPN588ec,meropenem,Susceptible,0
573.6721,Klebsiella pneumoniae ERR7221183,meropenem,Susceptible,0
573.15575,Klebsiella pneumoniae strain KSB2_8A,meropenem,Susceptible,0
573.15513,Klebsiella pneumoniae strain INF052,meropenem,Susceptible,0
573.12881,Klebsiella pneumoniae 108,meropenem,Susceptible,0
573.46079,Klebsiella pneumoniae INF295,meropenem,Susceptible,0
573.12927,Klebsiella pneumoniae 116,meropenem,Susceptible,0
573.46068,Klebsiella pneumoniae INF246,meropenem,Susceptible,0
573.14244,Klebsiella pneumoniae KPN569ec,meropenem,Susceptible,0
573.14216,Klebsiella pneumoniae KPN532ec,meropenem,Susceptible,0
573.15515,Klebsiella pneumoniae strain INF062,meropenem,Susceptible,0
573.26197,Klebsiella pneumoniae strain 5012STDY7312664,meropenem,Susceptible,0
573.13874,Klebsiella pneumoniae KPN2048ec,meropenem,Susceptible,0
573.13508,Klebsiella pneumoniae KPN1583ec,meropenem,Susceptible,0
573.13436,Klebsiella pneumoniae KPN1499ec,meropenem,Susceptible,0
573.46073,Klebsiella pneumoniae INF302,meropenem,Susceptible,0
573.67218,Klebsiella pneumoniae ERR7221195,meropenem,Susceptible,0
573.13093,Klebsiella pneumoniae KPN1085ec,meropenem,Susceptible,0
573.13465,Klebsiella pneumoniae KPN1534ec,meropenem,Susceptible,0
573.13752,Klebsiella pneumoniae KPN1890ec,meropenem,Susceptible,0
72407.528,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864763,meropenem,Susceptible,0
573.13056,Klebsiella pneumoniae KPN1033ec,meropenem,Susceptible,0
573.13072,Klebsiella pneumoniae KPN1053ec,meropenem,Susceptible,0
72407.488,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864846,meropenem,Susceptible,0
573.13484,Klebsiella pneumoniae KPN1556ec,meropenem,Susceptible,0
573.13325,Klebsiella pneumoniae KPN1366ec,meropenem,Susceptible,0
72407.51,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864927,meropenem,Susceptible,0
573.14287,Klebsiella pneumoniae KPN620ec,meropenem,Susceptible,0
573.14441,Klebsiella pneumoniae KPN850ec,meropenem,Susceptible,0
573.15545,Klebsiella pneumoniae strain KSB1_7C,meropenem,Susceptible,0
573.2621,Klebsiella pneumoniae strain 5012STDY7312674,meropenem,Susceptible,0
573.1374,Klebsiella pneumoniae KPN1877ec,meropenem,Susceptible,0
573.26236,Klebsiella pneumoniae strain 5012STDY7626474,meropenem,Susceptible,0
573.33422,Klebsiella pneumoniae strain PMK3,meropenem,Susceptible,0
573.12869,Klebsiella pneumoniae 3229,meropenem,Susceptible,0
573.13822,Klebsiella pneumoniae KPN1989ec,meropenem,Susceptible,0
72407.573,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864889,meropenem,Susceptible,0
573.15547,Klebsiella pneumoniae strain KSB1_2D,meropenem,Susceptible,0
72407.525,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759,meropenem,Susceptible,0
573.14449,Klebsiella pneumoniae KPN864ec,meropenem,Susceptible,0
72407.555,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864783,meropenem,Susceptible,0
573.46091,Klebsiella pneumoniae KSB1_4B,meropenem,Susceptible,0
573.13766,Klebsiella pneumoniae KPN190ec,meropenem,Susceptible,0
573.12974,Klebsiella pneumoniae 3380,meropenem,Susceptible,0
573.13698,Klebsiella pneumoniae KPN1834ec,meropenem,Susceptible,0
573.26126,Klebsiella pneumoniae strain 5012STDY7312747,meropenem,Susceptible,0
573.13669,Klebsiella pneumoniae KPN1775ec,meropenem,Susceptible,0
573.14429,Klebsiella pneumoniae KPN832ec,meropenem,Susceptible,0
573.1408,Klebsiella pneumoniae KPN355ec,meropenem,Susceptible,0
72407.556,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864878,meropenem,Susceptible,0
573.33399,Klebsiella pneumoniae strain PMK17,meropenem,Susceptible,0
573.14443,Klebsiella pneumoniae KPN853ec,meropenem,Susceptible,0
573.12975,Klebsiella pneumoniae 3285,meropenem,Susceptible,0
573.26111,Klebsiella pneumoniae strain 5012STDY7312576,meropenem,Susceptible,0
573.14534,Klebsiella pneumoniae KPN974ec,meropenem,Susceptible,0
573.13107,Klebsiella pneumoniae KPN1103ec,meropenem,Susceptible,0
573.67227,Klebsiella pneumoniae ERR7221208,meropenem,Susceptible,0
573.26103,Klebsiella pneumoniae strain 5012STDY7312564,meropenem,Susceptible,0
573.14211,Klebsiella pneumoniae KPN525ec,meropenem,Susceptible,0
573.13549,Klebsiella pneumoniae KPN1639ec,meropenem,Susceptible,0
573.34254,Klebsiella pneumoniae strain KSB1_1B,meropenem,Susceptible,0
573.35513,Klebsiella pneumoniae strain KSB1_9A,meropenem,Susceptible,0
573.13101,Klebsiella pneumoniae KPN1095ec,meropenem,Susceptible,0
573.46098,Klebsiella pneumoniae KSB1_6D,meropenem,Susceptible,0
573.26128,Klebsiella pneumoniae strain 5012STDY7312744,meropenem,Susceptible,0
573.14466,Klebsiella pneumoniae KPN886ec,meropenem,Susceptible,0
573.15522,Klebsiella pneumoniae strain INF173,meropenem,Susceptible,0
72407.501,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864831,meropenem,Susceptible,0
573.13754,Klebsiella pneumoniae KPN1893ec,meropenem,Susceptible,0
573.15587,Klebsiella pneumoniae strain KSB2_10C,meropenem,Susceptible,0
573.13118,Klebsiella pneumoniae KPN1116ec,meropenem,Susceptible,0
72407.529,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864858,meropenem,Susceptible,0
573.26241,Klebsiella pneumoniae strain 5012STDY7626514,meropenem,Susceptible,0
573.26247,Klebsiella pneumoniae strain 5012STDY7626368,meropenem,Susceptible,0
573.26125,Klebsiella pneumoniae strain 5012STDY7312739,meropenem,Susceptible,0
573.15544,Klebsiella pneumoniae strain KSB1_5C,meropenem,Susceptible,0
573.13179,Klebsiella pneumoniae KPN1187ec,meropenem,Susceptible,0
573.14063,Klebsiella pneumoniae KPN331ec,meropenem,Susceptible,0
573.13405,Klebsiella pneumoniae KPN1467ec,meropenem,Susceptible,0
573.15541,Klebsiella pneumoniae strain KSB1_1C,meropenem,Susceptible,0
573.13677,Klebsiella pneumoniae KPN1784ec,meropenem,Susceptible,0
573.46095,Klebsiella pneumoniae KSB1_9C,meropenem,Susceptible,0
573.12896,Klebsiella pneumoniae 3300,meropenem,Susceptible,0
573.26246,Klebsiella pneumoniae strain 5012STDY7626366,meropenem,Susceptible,0
573.1337,Klebsiella pneumoniae KPN1429ec,meropenem,Susceptible,0
573.15584,Klebsiella pneumoniae strain KSB2_7C,meropenem,Susceptible,0
573.26165,Klebsiella pneumoniae strain 5012STDY7312567,meropenem,Susceptible,0
573.46082,Klebsiella pneumoniae INF023,meropenem,Susceptible,0
573.46094,Klebsiella pneumoniae KSB1_9B,meropenem,Susceptible,0
573.13035,Klebsiella pneumoniae KPN1005ec,meropenem,Susceptible,0
573.13665,Klebsiella pneumoniae KPN1770ec,meropenem,Susceptible,0
573.14156,Klebsiella pneumoniae KPN438ec,meropenem,Susceptible,0
573.14116,Klebsiella pneumoniae KPN394ec,meropenem,Susceptible,0
573.13262,Klebsiella pneumoniae KPN1283ec,meropenem,Susceptible,0
573.12957,Klebsiella pneumoniae 3252,meropenem,Susceptible,0
573.1299,Klebsiella pneumoniae 3226,meropenem,Susceptible,0
573.15593,Klebsiella pneumoniae strain INF302,meropenem,Susceptible,0
573.26079,Klebsiella pneumoniae strain 5012STDY7312721,meropenem,Susceptible,0
573.5821,Klebsiella pneumoniae strain W2-13-ERG1,meropenem,Susceptible,0
573.14494,Klebsiella pneumoniae KPN922ec,meropenem,Susceptible,0
573.569,Klebsiella pneumoniae strain PB226,meropenem,Susceptible,0
573.13927,Klebsiella pneumoniae KPN2109ec,meropenem,Susceptible,0
573.15519,Klebsiella pneumoniae strain INF073,meropenem,Susceptible,0
573.13539,Klebsiella pneumoniae KPN1621ec,meropenem,Susceptible,0
573.13527,Klebsiella pneumoniae KPN1607ec,meropenem,Susceptible,0
573.15525,Klebsiella pneumoniae strain INF200,meropenem,Susceptible,0
573.13032,Klebsiella pneumoniae KPN1001ec,meropenem,Susceptible,0
72407.593,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864822,meropenem,Susceptible,0
573.13496,Klebsiella pneumoniae KPN1568ec,meropenem,Susceptible,0
573.13029,Klebsiella pneumoniae 49,meropenem,Susceptible,0
573.13943,Klebsiella pneumoniae KPN2149ec,meropenem,Susceptible,0
72407.551,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864780,meropenem,Susceptible,0
573.12891,Klebsiella pneumoniae 3310,meropenem,Susceptible,0
573.34246,Klebsiella pneumoniae strain INF354-sc-2280183,meropenem,Susceptible,0
573.67309,Klebsiella pneumoniae ERR7221306,meropenem,Susceptible,0
573.13758,Klebsiella pneumoniae KPN1898ec,meropenem,Susceptible,0
573.13318,Klebsiella pneumoniae KPN1360ec,meropenem,Susceptible,0
573.26175,Klebsiella pneumoniae strain 5012STDY7312568,meropenem,Susceptible,0
573.13926,Klebsiella pneumoniae KPN2108ec,meropenem,Susceptible,0
573.1333,Klebsiella pneumoniae KPN1380ec,meropenem,Susceptible,0
72407.554,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864782,meropenem,Susceptible,0
573.5697,Klebsiella pneumoniae strain PB502,meropenem,Susceptible,0
573.26244,Klebsiella pneumoniae strain 5012STDY7626364,meropenem,Susceptible,0
573.13719,Klebsiella pneumoniae KPN1856ec,meropenem,Susceptible,0
573.14336,Klebsiella pneumoniae KPN709ec,meropenem,Susceptible,0
573.26321,Klebsiella pneumoniae strain 5012STDY7626441,meropenem,Susceptible,0
573.26264,Klebsiella pneumoniae strain 5012STDY7626378,meropenem,Susceptible,0
573.26309,Klebsiella pneumoniae strain 5012STDY7626424,meropenem,Susceptible,0
573.15535,Klebsiella pneumoniae strain INF245,meropenem,Susceptible,0
573.24304,Klebsiella pneumoniae strain 451,meropenem,Susceptible,0
573.26272,Klebsiella pneumoniae strain 5012STDY7626392,meropenem,Susceptible,0
573.66106,Klebsiella pneumoniae ERR1813605,meropenem,Susceptible,0
573.13806,Klebsiella pneumoniae KPN1961ec,meropenem,Susceptible,0
573.12886,Klebsiella pneumoniae 53,meropenem,Susceptible,0
573.12994,Klebsiella pneumoniae 3215,meropenem,Susceptible,0
573.13475,Klebsiella pneumoniae KPN1546ec,meropenem,Susceptible,0
573.13709,Klebsiella pneumoniae KPN1847ec,meropenem,Susceptible,0
72407.571,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864891,meropenem,Susceptible,0
573.24263,Klebsiella pneumoniae strain 21,meropenem,Susceptible,0
573.46067,Klebsiella pneumoniae INF289,meropenem,Susceptible,0
573.14241,Klebsiella pneumoniae KPN566ec,meropenem,Susceptible,0
573.26178,Klebsiella pneumoniae strain 5012STDY7312608,meropenem,Susceptible,0
573.13688,Klebsiella pneumoniae KPN181ec,meropenem,Susceptible,0
573.66128,Klebsiella pneumoniae ERR1830484,meropenem,Susceptible,0
573.14361,Klebsiella pneumoniae KPN738ec,meropenem,Susceptible,0
72407.586,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864813,meropenem,Susceptible,0
72407.588,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864816,meropenem,Susceptible,0
573.14044,Klebsiella pneumoniae KPN309ec,meropenem,Susceptible,0
573.5819,Klebsiella pneumoniae strain W1-4-ERY6(G),meropenem,Susceptible,0
573.15591,Klebsiella pneumoniae strain KSB2_7D,meropenem,Susceptible,0
573.14474,Klebsiella pneumoniae KPN895ec,meropenem,Susceptible,0
72407.508,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864847,meropenem,Susceptible,0
573.46857,Klebsiella pneumoniae KP-27PI,meropenem,Susceptible,0
573.15605,Klebsiella pneumoniae strain INF143,meropenem,Susceptible,0
573.46107,Klebsiella pneumoniae KSB1_2I,meropenem,Susceptible,0
573.14504,Klebsiella pneumoniae KPN933ec,meropenem,Susceptible,0
573.13308,Klebsiella pneumoniae KPN1348ec,meropenem,Susceptible,0
573.13497,Klebsiella pneumoniae KPN1569ec,meropenem,Susceptible,0
573.135,Klebsiella pneumoniae KPN1572ec,meropenem,Susceptible,0
573.26112,Klebsiella pneumoniae strain 5012STDY7312730,meropenem,Susceptible,0
573.13631,Klebsiella pneumoniae KPN1729ec,meropenem,Susceptible,0
573.26245,Klebsiella pneumoniae strain 5012STDY7626363,meropenem,Susceptible,0
573.1451,Klebsiella pneumoniae KPN942ec,meropenem,Susceptible,0
573.15599,Klebsiella pneumoniae strain KSB1_5B,meropenem,Susceptible,0
573.1373,Klebsiella pneumoniae KPN1867ec,meropenem,Susceptible,0
573.67281,Klebsiella pneumoniae ERR7221275,meropenem,Susceptible,0
573.13326,Klebsiella pneumoniae KPN1372ec,meropenem,Susceptible,0
573.1334,Klebsiella pneumoniae KPN1390ec,meropenem,Susceptible,0
573.12912,Klebsiella pneumoniae 79,meropenem,Susceptible,0
573.67291,Klebsiella pneumoniae ERR7221286,meropenem,Susceptible,0
573.13898,Klebsiella pneumoniae KPN2076ec,meropenem,Susceptible,0
573.12938,Klebsiella pneumoniae 3329,meropenem,Susceptible,0
573.26083,Klebsiella pneumoniae strain 5012STDY7312722,meropenem,Susceptible,0
573.26255,Klebsiella pneumoniae strain 5012STDY7626365,meropenem,Susceptible,0
573.13977,Klebsiella pneumoniae KPN232ec,meropenem,Susceptible,0
573.26097,Klebsiella pneumoniae strain 5012STDY7312700,meropenem,Susceptible,0
573.26237,Klebsiella pneumoniae strain 5012STDY7626506,meropenem,Susceptible,0
573.14007,Klebsiella pneumoniae KPN269ec,meropenem,Susceptible,0
573.15511,Klebsiella pneumoniae strain INF025,meropenem,Susceptible,0
573.14229,Klebsiella pneumoniae KPN550ec,meropenem,Susceptible,0
573.26252,Klebsiella pneumoniae strain 5012STDY7626373,meropenem,Susceptible,0
573.15571,Klebsiella pneumoniae strain KSB2_3A,meropenem,Susceptible,0
573.67292,Klebsiella pneumoniae ERR7221295,meropenem,Susceptible,0
573.14038,Klebsiella pneumoniae KPN303ec,meropenem,Susceptible,0
573.14209,Klebsiella pneumoniae KPN523ec,meropenem,Susceptible,0
573.12937,Klebsiella pneumoniae 3251,meropenem,Susceptible,0
573.143,Klebsiella pneumoniae KPN649ec,meropenem,Susceptible,0
573.13697,Klebsiella pneumoniae KPN1832ec,meropenem,Susceptible,0
573.14062,Klebsiella pneumoniae KPN330ec,meropenem,Susceptible,0
573.13568,Klebsiella pneumoniae KPN1662ec,meropenem,Susceptible,0
573.14221,Klebsiella pneumoniae KPN538ec,meropenem,Susceptible,0
573.14298,Klebsiella pneumoniae KPN641ec,meropenem,Susceptible,0
573.1294,Klebsiella pneumoniae 87,meropenem,Susceptible,0
573.26269,Klebsiella pneumoniae strain 5012STDY7626389,meropenem,Susceptible,0
573.15567,Klebsiella pneumoniae strain KSB1_9I,meropenem,Susceptible,0
573.15583,Klebsiella pneumoniae strain KSB2_6C,meropenem,Susceptible,0
573.14067,Klebsiella pneumoniae KPN336ec,meropenem,Susceptible,0
573.12967,Klebsiella pneumoniae 18,meropenem,Susceptible,0
